,sheet_name,Player_Name,Opponent,Game#,Result,metric,val
1054,2023-11-06,"#15 Hughey, Tyrese",NGU,1.0,W,3PT%,1.0
1055,2023-11-10,"#15 Hughey, Tyrese",Belmont,2.0,W,3PT%,1.0
1056,2023-11-16,"#15 Hughey, Tyrese",,,,3PT%,1.0
1057,2023-11-17,"#15 Hughey, Tyrese",,,,3PT%,1.0
1058,2023-11-19,"#15 Hughey, Tyrese",(N)Wyoming,5.0,L,3PT%,0.3333333333333333
1059,2023-11-25,"#15 Hughey, Tyrese",@UAB,6.0,L,3PT%,0.5555555555555556
1060,2023-11-28,"#15 Hughey, Tyrese",SC State,7.0,W,3PT%,0.5
1061,2023-12-02,"#15 Hughey, Tyrese",@Princeton,8.0,L,3PT%,0.5
1062,2023-12-04,"#15 Hughey, Tyrese",@Arkansas,9.0,L,3PT%,0.5454545454545454
1063,2023-12-09,"#15 Hughey, Tyrese",Bob Jones,10.0,W,3PT%,0.46153846153846156
1064,2023-12-14,"#15 Hughey, Tyrese",@Tulane,11.0,L,3PT%,0.4666666666666667
1065,2023-12-19,"#15 Hughey, Tyrese",Presbyterian,12.0,W,3PT%,0.4666666666666667
1066,2023-12-30,"#15 Hughey, Tyrese",Anderson,13.0,L,3PT%,0.4375
1067,2024-01-03,"#15 Hughey, Tyrese",@UNCG,14.0,L,3PT%,0.4
1068,2024-01-06,"#15 Hughey, Tyrese",@Chattanooga,15.0,L,3PT%,0.38095238095238093
1069,2024-01-10,"#15 Hughey, Tyrese",Citadel,16.0,W,3PT%,0.391304347826087
1070,2024-01-13,"#15 Hughey, Tyrese",ETSU,17.0,W,3PT%,0.34615384615384615
1071,2023-11-06,"#21 Bowser, Cooper",NGU,1.0,W,3PT%,
1072,2023-11-10,"#21 Bowser, Cooper",Belmont,2.0,W,3PT%,
1073,2023-11-16,"#21 Bowser, Cooper",(N)Liberty,3.0,L,3PT%,
1074,2023-11-17,"#21 Bowser, Cooper",(N)Coastal,4.0,W,3PT%,
1075,2023-11-19,"#21 Bowser, Cooper",(N)Wyoming,5.0,L,3PT%,
1076,2023-11-25,"#21 Bowser, Cooper",@UAB,6.0,L,3PT%,
1077,2023-11-28,"#21 Bowser, Cooper",SC State,7.0,W,3PT%,
1078,2023-12-02,"#21 Bowser, Cooper",@Princeton,8.0,L,3PT%,
1079,2023-12-04,"#21 Bowser, Cooper",@Arkansas,9.0,L,3PT%,
1080,2023-12-09,"#21 Bowser, Cooper",Bob Jones,10.0,W,3PT%,
1081,2023-12-14,"#21 Bowser, Cooper",@Tulane,11.0,L,3PT%,
1082,2023-12-19,"#21 Bowser, Cooper",Presbyterian,12.0,W,3PT%,
1083,2023-12-30,"#21 Bowser, Cooper",Anderson,13.0,L,3PT%,
1084,2024-01-03,"#21 Bowser, Cooper",@UNCG,14.0,L,3PT%,
1085,2024-01-06,"#21 Bowser, Cooper",@Chattanooga,15.0,L,3PT%,
1086,2024-01-10,"#21 Bowser, Cooper",Citadel,16.0,W,3PT%,
1087,2024-01-13,"#21 Bowser, Cooper",ETSU,17.0,W,3PT%,
1088,2023-11-06,"#24 Williams, Alex",NGU,1.0,W,3PT%,0.0
1089,2023-11-10,"#24 Williams, Alex",,,,3PT%,0.0
1090,2023-11-16,"#24 Williams, Alex",,,,3PT%,0.0
1091,2023-11-17,"#24 Williams, Alex",,,,3PT%,0.0
1092,2023-11-19,"#24 Williams, Alex",,,,3PT%,0.0
1093,2023-11-25,"#24 Williams, Alex",@UAB,6.0,L,3PT%,0.42857142857142855
1094,2023-11-28,"#24 Williams, Alex",SC State,7.0,W,3PT%,0.3333333333333333
1095,2023-12-02,"#24 Williams, Alex",@Princeton,8.0,L,3PT%,0.35
1096,2023-12-04,"#24 Williams, Alex",@Arkansas,9.0,L,3PT%,0.41379310344827586
1097,2023-12-09,"#24 Williams, Alex",Bob Jones,10.0,W,3PT%,0.43902439024390244
1098,2023-12-14,"#24 Williams, Alex",@Tulane,11.0,L,3PT%,0.4230769230769231
1099,2023-12-19,"#24 Williams, Alex",Presbyterian,12.0,W,3PT%,0.3728813559322034
1100,2023-12-30,"#24 Williams, Alex",Anderson,13.0,L,3PT%,0.36065573770491804
1101,2024-01-03,"#24 Williams, Alex",,,,3PT%,0.36065573770491804
1102,2024-01-06,"#24 Williams, Alex",@Chattanooga,15.0,L,3PT%,0.3194444444444444
1103,2024-01-10,"#24 Williams, Alex",Citadel,16.0,W,3PT%,0.37037037037037035
1104,2024-01-13,"#24 Williams, Alex",ETSU,17.0,W,3PT%,0.38823529411764707
1105,2023-11-06,Team,NGU,1.0,W,3PT%,0.14285714285714285
1106,2023-11-10,Team,Belmont,2.0,W,3PT%,0.3
1107,2023-11-16,Team,(N)Liberty,3.0,L,3PT%,0.28378378378378377
1108,2023-11-17,Team,(N)Coastal,4.0,W,3PT%,0.3
1109,2023-11-19,Team,(N)Wyoming,5.0,L,3PT%,0.2847222222222222
1110,2023-11-25,Team,@UAB,6.0,L,3PT%,0.3076923076923077
1111,2023-11-28,Team,SC State,7.0,W,3PT%,0.31
1112,2023-12-02,Team,@Princeton,8.0,L,3PT%,0.31390134529147984
1113,2023-12-04,Team,@Arkansas,9.0,L,3PT%,0.3253968253968254
1114,2023-12-09,Team,Bob Jones,10.0,W,3PT%,0.3289036544850498
1115,2023-12-14,Team,@Tulane,11.0,L,3PT%,0.33815028901734107
1116,2023-12-19,Team,Presbyterian,12.0,W,3PT%,0.32707774798927614
1117,2023-12-30,Team,Anderson,13.0,L,3PT%,0.3155216284987277
1118,2024-01-03,Team,@UNCG,14.0,L,3PT%,0.3089622641509434
1119,2024-01-06,Team,@Chattanooga,15.0,L,3PT%,0.29540481400437635
1120,2024-01-10,Team,Citadel,16.0,W,3PT%,0.30327868852459017
1121,2024-01-13,Team,ETSU,17.0,W,3PT%,0.3051181102362205
1122,2023-11-06,"#0 Smith, Pjay",NGU,1.0,W,A2PT%,0.6666666666666666
1123,2023-11-10,"#0 Smith, Pjay",Belmont,2.0,W,A2PT%,0.75
1124,2023-11-16,"#0 Smith, Pjay",(N)Liberty,3.0,L,A2PT%,0.8
1125,2023-11-17,"#0 Smith, Pjay",(N)Coastal,4.0,W,A2PT%,0.6666666666666666
1126,2023-11-19,"#0 Smith, Pjay",(N)Wyoming,5.0,L,A2PT%,0.6666666666666666
1127,2023-11-25,"#0 Smith, Pjay",@UAB,6.0,L,A2PT%,0.625
1128,2023-11-28,"#0 Smith, Pjay",SC State,7.0,W,A2PT%,0.6666666666666666
1129,2023-12-02,"#0 Smith, Pjay",@Princeton,8.0,L,A2PT%,0.6
1130,2023-12-04,"#0 Smith, Pjay",@Arkansas,9.0,L,A2PT%,0.5454545454545454
1131,2023-12-09,"#0 Smith, Pjay",Bob Jones,10.0,W,A2PT%,0.5833333333333334
1132,2023-12-14,"#0 Smith, Pjay",@Tulane,11.0,L,A2PT%,0.6
1133,2023-12-19,"#0 Smith, Pjay",Presbyterian,12.0,W,A2PT%,0.5625
1134,2023-12-30,"#0 Smith, Pjay",Anderson,13.0,L,A2PT%,0.5263157894736842
1135,2024-01-03,"#0 Smith, Pjay",@UNCG,14.0,L,A2PT%,0.4782608695652174
1136,2024-01-06,"#0 Smith, Pjay",@Chattanooga,15.0,L,A2PT%,0.4782608695652174
1137,2024-01-10,"#0 Smith, Pjay",Citadel,16.0,W,A2PT%,0.5
1138,2024-01-13,"#0 Smith, Pjay",ETSU,17.0,W,A2PT%,0.48
1139,2023-11-06,"#1 Pegues, JP",,,,A2PT%,
1140,2023-11-10,"#1 Pegues, JP",Belmont,2.0,W,A2PT%,0.75
1141,2023-11-16,"#1 Pegues, JP",(N)Liberty,3.0,L,A2PT%,0.6666666666666666
1142,2023-11-17,"#1 Pegues, JP",(N)Coastal,4.0,W,A2PT%,0.6666666666666666
1143,2023-11-19,"#1 Pegues, JP",(N)Wyoming,5.0,L,A2PT%,0.6153846153846154
1144,2023-11-25,"#1 Pegues, JP",@UAB,6.0,L,A2PT%,0.625
1145,2023-11-28,"#1 Pegues, JP",SC State,7.0,W,A2PT%,0.6363636363636364
1146,2023-12-02,"#1 Pegues, JP",@Princeton,8.0,L,A2PT%,0.6538461538461539
1147,2023-12-04,"#1 Pegues, JP",@Arkansas,9.0,L,A2PT%,0.6
1148,2023-12-09,"#1 Pegues, JP",Bob Jones,10.0,W,A2PT%,0.6363636363636364
1149,2023-12-14,"#1 Pegues, JP",@Tulane,11.0,L,A2PT%,0.6
1150,2023-12-19,"#1 Pegues, JP",Presbyterian,12.0,W,A2PT%,0.6428571428571429
1151,2023-12-30,"#1 Pegues, JP",,,,A2PT%,0.6428571428571429
1152,2024-01-03,"#1 Pegues, JP",,,,A2PT%,0.6428571428571429
1153,2024-01-06,"#1 Pegues, JP",@Chattanooga,15.0,L,A2PT%,0.6170212765957447
1154,2024-01-10,"#1 Pegues, JP",Citadel,16.0,W,A2PT%,0.6326530612244898
1155,2024-01-13,"#1 Pegues, JP",ETSU,17.0,W,A2PT%,0.6071428571428571
1156,2023-11-06,"#4 VanderWal, Ben",NGU,1.0,W,A2PT%,1.0
1157,2023-11-10,"#4 VanderWal, Ben",Belmont,2.0,W,A2PT%,0.8571428571428571
1158,2023-11-16,"#4 VanderWal, Ben",(N)Liberty,3.0,L,A2PT%,0.7777777777777778
1159,2023-11-17,"#4 VanderWal, Ben",,,,A2PT%,0.7777777777777778
1160,2023-11-19,"#4 VanderWal, Ben",(N)Wyoming,5.0,L,A2PT%,0.7
1161,2023-11-25,"#4 VanderWal, Ben",,,,A2PT%,0.7
1162,2023-11-28,"#4 VanderWal, Ben",,,,A2PT%,0.7
1163,2023-12-02,"#4 VanderWal, Ben",@Princeton,8.0,L,A2PT%,0.6153846153846154
1164,2023-12-04,"#4 VanderWal, Ben",@Arkansas,9.0,L,A2PT%,0.625
1165,2023-12-09,"#4 VanderWal, Ben",Bob Jones,10.0,W,A2PT%,0.5789473684210527
1166,2023-12-14,"#4 VanderWal, Ben",@Tulane,11.0,L,A2PT%,0.55
1167,2023-12-19,"#4 VanderWal, Ben",Presbyterian,12.0,W,A2PT%,0.55
1168,2023-12-30,"#4 VanderWal, Ben",Anderson,13.0,L,A2PT%,0.5238095238095238
1169,2024-01-03,"#4 VanderWal, Ben",@UNCG,14.0,L,A2PT%,0.5454545454545454
1170,2024-01-06,"#4 VanderWal, Ben",@Chattanooga,15.0,L,A2PT%,0.5416666666666666
1171,2024-01-10,"#4 VanderWal, Ben",Citadel,16.0,W,A2PT%,0.6
1172,2024-01-13,"#4 VanderWal, Ben",ETSU,17.0,W,A2PT%,0.6060606060606061
1173,2023-11-06,"#5 Foster, Marcus",NGU,1.0,W,A2PT%,0.8
1174,2023-11-10,"#5 Foster, Marcus",Belmont,2.0,W,A2PT%,0.7142857142857143
1175,2023-11-16,"#5 Foster, Marcus",(N)Liberty,3.0,L,A2PT%,0.8
1176,2023-11-17,"#5 Foster, Marcus",(N)Coastal,4.0,W,A2PT%,0.782608695652174
1177,2023-11-19,"#5 Foster, Marcus",(N)Wyoming,5.0,L,A2PT%,0.7777777777777778
1178,2023-11-25,"#5 Foster, Marcus",@UAB,6.0,L,A2PT%,0.7647058823529411
1179,2023-11-28,"#5 Foster, Marcus",SC State,7.0,W,A2PT%,0.7619047619047619
1180,2023-12-02,"#5 Foster, Marcus",@Princeton,8.0,L,A2PT%,0.7619047619047619
1181,2023-12-04,"#5 Foster, Marcus",,,,A2PT%,0.7619047619047619
1182,2023-12-09,"#5 Foster, Marcus",,,,A2PT%,0.7619047619047619
1183,2023-12-14,"#5 Foster, Marcus",,,,A2PT%,0.7619047619047619
1184,2023-12-19,"#5 Foster, Marcus",,,,A2PT%,0.7619047619047619
1185,2023-12-30,"#5 Foster, Marcus",,,,A2PT%,0.7619047619047619
1186,2024-01-03,"#5 Foster, Marcus",,,,A2PT%,0.7619047619047619
1187,2024-01-06,"#5 Foster, Marcus",,,,A2PT%,0.7619047619047619
1188,2024-01-10,"#5 Foster, Marcus",,,,A2PT%,0.7619047619047619
1189,2024-01-13,"#5 Foster, Marcus",,,,A2PT%,0.7619047619047619
1190,2023-11-06,"#11 Whitt, Carter",NGU,1.0,W,A2PT%,1.0
1191,2023-11-10,"#11 Whitt, Carter",Belmont,2.0,W,A2PT%,0.6666666666666666
1192,2023-11-16,"#11 Whitt, Carter",(N)Liberty,3.0,L,A2PT%,0.6666666666666666
1193,2023-11-17,"#11 Whitt, Carter",(N)Coastal,4.0,W,A2PT%,0.75
1194,2023-11-19,"#11 Whitt, Carter",(N)Wyoming,5.0,L,A2PT%,0.75
1195,2023-11-25,"#11 Whitt, Carter",@UAB,6.0,L,A2PT%,0.6363636363636364
1196,2023-11-28,"#11 Whitt, Carter",SC State,7.0,W,A2PT%,0.6428571428571429
1197,2023-12-02,"#11 Whitt, Carter",@Princeton,8.0,L,A2PT%,0.6666666666666666
1198,2023-12-04,"#11 Whitt, Carter",@Arkansas,9.0,L,A2PT%,0.5652173913043478
1199,2023-12-09,"#11 Whitt, Carter",Bob Jones,10.0,W,A2PT%,0.6
1200,2023-12-14,"#11 Whitt, Carter",@Tulane,11.0,L,A2PT%,0.6129032258064516
1201,2023-12-19,"#11 Whitt, Carter",Presbyterian,12.0,W,A2PT%,0.6285714285714286
1202,2023-12-30,"#11 Whitt, Carter",Anderson,13.0,L,A2PT%,0.6
1203,2024-01-03,"#11 Whitt, Carter",@UNCG,14.0,L,A2PT%,0.6046511627906976
1204,2024-01-06,"#11 Whitt, Carter",@Chattanooga,15.0,L,A2PT%,0.5652173913043478
1205,2024-01-10,"#11 Whitt, Carter",Citadel,16.0,W,A2PT%,0.5652173913043478
1206,2024-01-13,"#11 Whitt, Carter",ETSU,17.0,W,A2PT%,0.5882352941176471
1207,2023-11-06,"#12 Molnar, Davis",NGU,1.0,W,A2PT%,1.0
1208,2023-11-10,"#12 Molnar, Davis",Belmont,2.0,W,A2PT%,0.5
1209,2023-11-16,"#12 Molnar, Davis",(N)Liberty,3.0,L,A2PT%,0.4
1210,2023-11-17,"#12 Molnar, Davis",(N)Coastal,4.0,W,A2PT%,0.5
1211,2023-11-19,"#12 Molnar, Davis",(N)Wyoming,5.0,L,A2PT%,0.5714285714285714
1212,2023-11-25,"#12 Molnar, Davis",@UAB,6.0,L,A2PT%,0.5714285714285714
1213,2023-11-28,"#12 Molnar, Davis",SC State,7.0,W,A2PT%,0.5714285714285714
1214,2023-12-02,"#12 Molnar, Davis",@Princeton,8.0,L,A2PT%,0.5714285714285714
1215,2023-12-04,"#12 Molnar, Davis",@Arkansas,9.0,L,A2PT%,0.5555555555555556
1216,2023-12-09,"#12 Molnar, Davis",,,,A2PT%,0.5555555555555556
1217,2023-12-14,"#12 Molnar, Davis",@Tulane,11.0,L,A2PT%,0.6666666666666666
1218,2023-12-19,"#12 Molnar, Davis",Presbyterian,12.0,W,A2PT%,0.6923076923076923
1219,2023-12-30,"#12 Molnar, Davis",Anderson,13.0,L,A2PT%,0.7647058823529411
1220,2024-01-03,"#12 Molnar, Davis",@UNCG,14.0,L,A2PT%,0.7368421052631579
1221,2024-01-06,"#12 Molnar, Davis",@Chattanooga,15.0,L,A2PT%,0.7142857142857143
1222,2024-01-10,"#12 Molnar, Davis",Citadel,16.0,W,A2PT%,0.7142857142857143
1223,2024-01-13,"#12 Molnar, Davis",,,,A2PT%,0.7142857142857143
1224,2023-11-06,"#13 Hien, Garrett",NGU,1.0,W,A2PT%,
1225,2023-11-10,"#13 Hien, Garrett",Belmont,2.0,W,A2PT%,1.0
1226,2023-11-16,"#13 Hien, Garrett",(N)Liberty,3.0,L,A2PT%,1.0
1227,2023-11-17,"#13 Hien, Garrett",(N)Coastal,4.0,W,A2PT%,0.875
1228,2023-11-19,"#13 Hien, Garrett",(N)Wyoming,5.0,L,A2PT%,0.75
1229,2023-11-25,"#13 Hien, Garrett",@UAB,6.0,L,A2PT%,0.75
1230,2023-11-28,"#13 Hien, Garrett",SC State,7.0,W,A2PT%,0.8235294117647058
1231,2023-12-02,"#13 Hien, Garrett",@Princeton,8.0,L,A2PT%,0.8636363636363636
1232,2023-12-04,"#13 Hien, Garrett",@Arkansas,9.0,L,A2PT%,0.7857142857142857
1233,2023-12-09,"#13 Hien, Garrett",Bob Jones,10.0,W,A2PT%,0.7352941176470589
1234,2023-12-14,"#13 Hien, Garrett",@Tulane,11.0,L,A2PT%,0.7567567567567568
1235,2023-12-19,"#13 Hien, Garrett",Presbyterian,12.0,W,A2PT%,0.7111111111111111
1236,2023-12-30,"#13 Hien, Garrett",Anderson,13.0,L,A2PT%,0.7307692307692307
1237,2024-01-03,"#13 Hien, Garrett",@UNCG,14.0,L,A2PT%,0.6964285714285714
1238,2024-01-06,"#13 Hien, Garrett",@Chattanooga,15.0,L,A2PT%,0.6896551724137931
1239,2024-01-10,"#13 Hien, Garrett",Citadel,16.0,W,A2PT%,0.7096774193548387
1240,2024-01-13,"#13 Hien, Garrett",ETSU,17.0,W,A2PT%,0.7096774193548387
1241,2023-11-06,"#15 Hughey, Tyrese",NGU,1.0,W,A2PT%,0.6666666666666666
1242,2023-11-10,"#15 Hughey, Tyrese",Belmont,2.0,W,A2PT%,0.8
1243,2023-11-16,"#15 Hughey, Tyrese",,,,A2PT%,0.8
1244,2023-11-17,"#15 Hughey, Tyrese",,,,A2PT%,0.8
1245,2023-11-19,"#15 Hughey, Tyrese",(N)Wyoming,5.0,L,A2PT%,0.8
1246,2023-11-25,"#15 Hughey, Tyrese",@UAB,6.0,L,A2PT%,0.6666666666666666
1247,2023-11-28,"#15 Hughey, Tyrese",SC State,7.0,W,A2PT%,0.7272727272727273
1248,2023-12-02,"#15 Hughey, Tyrese",@Princeton,8.0,L,A2PT%,0.7692307692307693
1249,2023-12-04,"#15 Hughey, Tyrese",@Arkansas,9.0,L,A2PT%,0.7857142857142857
1250,2023-12-09,"#15 Hughey, Tyrese",Bob Jones,10.0,W,A2PT%,0.8235294117647058
1251,2023-12-14,"#15 Hughey, Tyrese",@Tulane,11.0,L,A2PT%,0.8235294117647058
1252,2023-12-19,"#15 Hughey, Tyrese",Presbyterian,12.0,W,A2PT%,0.8333333333333334
1253,2023-12-30,"#15 Hughey, Tyrese",Anderson,13.0,L,A2PT%,0.8571428571428571
1254,2024-01-03,"#15 Hughey, Tyrese",@UNCG,14.0,L,A2PT%,0.8636363636363636
1255,2024-01-06,"#15 Hughey, Tyrese",@Chattanooga,15.0,L,A2PT%,0.8695652173913043
1256,2024-01-10,"#15 Hughey, Tyrese",Citadel,16.0,W,A2PT%,0.8148148148148148
1257,2024-01-13,"#15 Hughey, Tyrese",ETSU,17.0,W,A2PT%,0.7741935483870968
1258,2023-11-06,"#21 Bowser, Cooper",NGU,1.0,W,A2PT%,0.8333333333333334
1259,2023-11-10,"#21 Bowser, Cooper",Belmont,2.0,W,A2PT%,0.75
1260,2023-11-16,"#21 Bowser, Cooper",(N)Liberty,3.0,L,A2PT%,0.7692307692307693
1261,2023-11-17,"#21 Bowser, Cooper",(N)Coastal,4.0,W,A2PT%,0.8
1262,2023-11-19,"#21 Bowser, Cooper",(N)Wyoming,5.0,L,A2PT%,0.7777777777777778
1263,2023-11-25,"#21 Bowser, Cooper",@UAB,6.0,L,A2PT%,0.8
1264,2023-11-28,"#21 Bowser, Cooper",SC State,7.0,W,A2PT%,0.8
1265,2023-12-02,"#21 Bowser, Cooper",@Princeton,8.0,L,A2PT%,0.8
1266,2023-12-04,"#21 Bowser, Cooper",@Arkansas,9.0,L,A2PT%,0.7272727272727273
1267,2023-12-09,"#21 Bowser, Cooper",Bob Jones,10.0,W,A2PT%,0.7391304347826086
1268,2023-12-14,"#21 Bowser, Cooper",@Tulane,11.0,L,A2PT%,0.7391304347826086
1269,2023-12-19,"#21 Bowser, Cooper",Presbyterian,12.0,W,A2PT%,0.75
1270,2023-12-30,"#21 Bowser, Cooper",Anderson,13.0,L,A2PT%,0.75
1271,2024-01-03,"#21 Bowser, Cooper",@UNCG,14.0,L,A2PT%,0.75
1272,2024-01-06,"#21 Bowser, Cooper",@Chattanooga,15.0,L,A2PT%,0.7586206896551724
1273,2024-01-10,"#21 Bowser, Cooper",Citadel,16.0,W,A2PT%,0.7666666666666667
1274,2024-01-13,"#21 Bowser, Cooper",ETSU,17.0,W,A2PT%,0.7272727272727273
1275,2023-11-06,"#24 Williams, Alex",NGU,1.0,W,A2PT%,1.0
1276,2023-11-10,"#24 Williams, Alex",,,,A2PT%,1.0
1277,2023-11-16,"#24 Williams, Alex",,,,A2PT%,1.0
1278,2023-11-17,"#24 Williams, Alex",,,,A2PT%,1.0
1279,2023-11-19,"#24 Williams, Alex",,,,A2PT%,1.0
1280,2023-11-25,"#24 Williams, Alex",@UAB,6.0,L,A2PT%,1.0
1281,2023-11-28,"#24 Williams, Alex",SC State,7.0,W,A2PT%,0.75
1282,2023-12-02,"#24 Williams, Alex",@Princeton,8.0,L,A2PT%,0.7142857142857143
1283,2023-12-04,"#24 Williams, Alex",@Arkansas,9.0,L,A2PT%,0.5833333333333334
1284,2023-12-09,"#24 Williams, Alex",Bob Jones,10.0,W,A2PT%,0.7222222222222222
1285,2023-12-14,"#24 Williams, Alex",@Tulane,11.0,L,A2PT%,0.7619047619047619
1286,2023-12-19,"#24 Williams, Alex",Presbyterian,12.0,W,A2PT%,0.7619047619047619
1287,2023-12-30,"#24 Williams, Alex",Anderson,13.0,L,A2PT%,0.7916666666666666
1288,2024-01-03,"#24 Williams, Alex",,,,A2PT%,0.7916666666666666
1289,2024-01-06,"#24 Williams, Alex",@Chattanooga,15.0,L,A2PT%,0.7777777777777778
1290,2024-01-10,"#24 Williams, Alex",Citadel,16.0,W,A2PT%,0.7419354838709677
1291,2024-01-13,"#24 Williams, Alex",ETSU,17.0,W,A2PT%,0.75
1292,2023-11-06,Team,NGU,1.0,W,A2PT%,0.8333333333333334
1293,2023-11-10,Team,Belmont,2.0,W,A2PT%,0.7592592592592593
1294,2023-11-16,Team,(N)Liberty,3.0,L,A2PT%,0.75
1295,2023-11-17,Team,(N)Coastal,4.0,W,A2PT%,0.7582417582417582
1296,2023-11-19,Team,(N)Wyoming,5.0,L,A2PT%,0.7314814814814815
1297,2023-11-25,Team,@UAB,6.0,L,A2PT%,0.7131782945736435
1298,2023-11-28,Team,SC State,7.0,W,A2PT%,0.7261146496815286
1299,2023-12-02,Team,@Princeton,8.0,L,A2PT%,0.7272727272727273
1300,2023-12-04,Team,@Arkansas,9.0,L,A2PT%,0.6778846153846154
1301,2023-12-09,Team,Bob Jones,10.0,W,A2PT%,0.6923076923076923
1302,2023-12-14,Team,@Tulane,11.0,L,A2PT%,0.6941176470588235
1303,2023-12-19,Team,Presbyterian,12.0,W,A2PT%,0.6942446043165468
1304,2023-12-30,Team,Anderson,13.0,L,A2PT%,0.6973684210526315
1305,2024-01-03,Team,@UNCG,14.0,L,A2PT%,0.6873065015479877
1306,2024-01-06,Team,@Chattanooga,15.0,L,A2PT%,0.6754385964912281
1307,2024-01-10,Team,Citadel,16.0,W,A2PT%,0.6813186813186813
1308,2024-01-13,Team,ETSU,17.0,W,A2PT%,0.673469387755102
1309,2023-11-06,"#0 Smith, Pjay",NGU,1.0,W,B2PT%,1.0
1310,2023-11-10,"#0 Smith, Pjay",Belmont,2.0,W,B2PT%,0.8
1311,2023-11-16,"#0 Smith, Pjay",(N)Liberty,3.0,L,B2PT%,0.6666666666666666
1312,2023-11-17,"#0 Smith, Pjay",(N)Coastal,4.0,W,B2PT%,0.7142857142857143
1313,2023-11-19,"#0 Smith, Pjay",(N)Wyoming,5.0,L,B2PT%,0.75
1314,2023-11-25,"#0 Smith, Pjay",@UAB,6.0,L,B2PT%,0.8
1315,2023-11-28,"#0 Smith, Pjay",SC State,7.0,W,B2PT%,0.8
1316,2023-12-02,"#0 Smith, Pjay",@Princeton,8.0,L,B2PT%,0.8
1317,2023-12-04,"#0 Smith, Pjay",@Arkansas,9.0,L,B2PT%,0.6666666666666666
1318,2023-12-09,"#0 Smith, Pjay",Bob Jones,10.0,W,B2PT%,0.6666666666666666
1319,2023-12-14,"#0 Smith, Pjay",@Tulane,11.0,L,B2PT%,0.6666666666666666
1320,2023-12-19,"#0 Smith, Pjay",Presbyterian,12.0,W,B2PT%,0.6428571428571429
1321,2023-12-30,"#0 Smith, Pjay",Anderson,13.0,L,B2PT%,0.6470588235294118
1322,2024-01-03,"#0 Smith, Pjay",@UNCG,14.0,L,B2PT%,0.55
1323,2024-01-06,"#0 Smith, Pjay",@Chattanooga,15.0,L,B2PT%,0.5238095238095238
1324,2024-01-10,"#0 Smith, Pjay",Citadel,16.0,W,B2PT%,0.5454545454545454
1325,2024-01-13,"#0 Smith, Pjay",ETSU,17.0,W,B2PT%,0.5454545454545454
1326,2023-11-06,"#1 Pegues, JP",,,,B2PT%,
1327,2023-11-10,"#1 Pegues, JP",Belmont,2.0,W,B2PT%,0.5
1328,2023-11-16,"#1 Pegues, JP",(N)Liberty,3.0,L,B2PT%,0.2
1329,2023-11-17,"#1 Pegues, JP",(N)Coastal,4.0,W,B2PT%,0.16666666666666666
1330,2023-11-19,"#1 Pegues, JP",(N)Wyoming,5.0,L,B2PT%,0.3333333333333333
1331,2023-11-25,"#1 Pegues, JP",@UAB,6.0,L,B2PT%,0.3076923076923077
1332,2023-11-28,"#1 Pegues, JP",SC State,7.0,W,B2PT%,0.3076923076923077
1333,2023-12-02,"#1 Pegues, JP",@Princeton,8.0,L,B2PT%,0.26666666666666666
1334,2023-12-04,"#1 Pegues, JP",@Arkansas,9.0,L,B2PT%,0.25
1335,2023-12-09,"#1 Pegues, JP",Bob Jones,10.0,W,B2PT%,0.25
1336,2023-12-14,"#1 Pegues, JP",@Tulane,11.0,L,B2PT%,0.2631578947368421
1337,2023-12-19,"#1 Pegues, JP",Presbyterian,12.0,W,B2PT%,0.2631578947368421
1338,2023-12-30,"#1 Pegues, JP",,,,B2PT%,0.2631578947368421
1339,2024-01-03,"#1 Pegues, JP",,,,B2PT%,0.2631578947368421
1340,2024-01-06,"#1 Pegues, JP",@Chattanooga,15.0,L,B2PT%,0.3333333333333333
1341,2024-01-10,"#1 Pegues, JP",Citadel,16.0,W,B2PT%,0.3333333333333333
1342,2024-01-13,"#1 Pegues, JP",ETSU,17.0,W,B2PT%,0.32142857142857145
1343,2023-11-06,"#4 VanderWal, Ben",NGU,1.0,W,B2PT%,0.0
1344,2023-11-10,"#4 VanderWal, Ben",Belmont,2.0,W,B2PT%,0.0
1345,2023-11-16,"#4 VanderWal, Ben",(N)Liberty,3.0,L,B2PT%,0.5
1346,2023-11-17,"#4 VanderWal, Ben",,,,B2PT%,0.5
1347,2023-11-19,"#4 VanderWal, Ben",(N)Wyoming,5.0,L,B2PT%,0.5
1348,2023-11-25,"#4 VanderWal, Ben",,,,B2PT%,0.5
1349,2023-11-28,"#4 VanderWal, Ben",,,,B2PT%,0.5
1350,2023-12-02,"#4 VanderWal, Ben",@Princeton,8.0,L,B2PT%,0.3333333333333333
1351,2023-12-04,"#4 VanderWal, Ben",@Arkansas,9.0,L,B2PT%,0.3333333333333333
1352,2023-12-09,"#4 VanderWal, Ben",Bob Jones,10.0,W,B2PT%,0.3333333333333333
1353,2023-12-14,"#4 VanderWal, Ben",@Tulane,11.0,L,B2PT%,0.3333333333333333
1354,2023-12-19,"#4 VanderWal, Ben",Presbyterian,12.0,W,B2PT%,0.3333333333333333
1355,2023-12-30,"#4 VanderWal, Ben",Anderson,13.0,L,B2PT%,0.3333333333333333
1356,2024-01-03,"#4 VanderWal, Ben",@UNCG,14.0,L,B2PT%,0.3333333333333333
1357,2024-01-06,"#4 VanderWal, Ben",@Chattanooga,15.0,L,B2PT%,0.3333333333333333
